Data_Publicacao,Portal,Casa,Noticia,Resumo,Rotulo_Especialista,Evidencia,Sentimento_Rotulo,Sentimento_Indice,Acertou,URL
2024-11-25,MoneyTimes,ubs,Petrobras (PETR4): UBS BB eleva preço-alvo e prevê rendimentos de dividendos mais robustos,"O UBS BB elevou a projeção de dividend yield da Petrobras (PETR4) em 2025, de 11% para 16%, destacando que no cenário mais otimista a linha pode atingir 20%, segundo relatório divulgado nesta segunda-feira (25). A projeção considera o Plano de Negócios 2025-2029, revelado na semana passada. O banco também elevou de R$ 47 para […]",Positive,eleva preço-alvo,Positive,0.5731372833251953,True,https://www.moneytimes.com.br/petrobras-petr4-ubs-bb-eleva-preco-alvo-e-preve-rendimentos-kda/
2024-11-26,MoneyTimes,analistas,"Day Trade: Petrobras (PETR4), Itaúsa (ITSA4) e outras ações para vender hoje (26) e buscar retornos de até 3,01%","A Ágora e o Pagbank divulgaram suas recomendações de venda em day trade para esta terça-feira (26). VEJA MAIS: Tesouro IPCA+ 2045 sofre queda pior que a do Ibovespa em 2024 – hora de fugir dos títulos indexados à inflação? As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-vender-petrobras-petr4-itausa-itsa4-acoes-terca-feira-26-11-2024-visp/
2024-11-28,MoneyTimes,analistas,"Day Trade: Petrobras (PETR4), Gerdau (GGBR3) e mais 2 ações para comprar nesta quinta (28)","A Ágora e o Pagbank divulgaram suas recomendações de compra em day trade para esta quinta-feira (28). LEIA MAIS: Após dividendos extraordinários de R$ 20 bi, analistas dizem se vale investir nas ações da Petrobras (PETR4) para buscar renda extra As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petrobras-petr4-gerdau-ggbr3-acoes-quinta-feira-28-11-2024-visp/
2024-11-28,MoneyTimes,analistas,"Day Trade: Weg (WEGE3), Embraer (EMBR3) e outras ações para vender hoje (28) e buscar retornos de até 3%","A Ágora e o Pagbank divulgaram suas recomendações de venda em day trade para esta quinta-feira (28). LEIA MAIS: Após dividendos extraordinários de R$ 20 bi, analistas dizem se vale investir nas ações da Petrobras (PETR4) para buscar renda extra As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-vender-weg-wege3-embraer-embr3-acoes-quinta-feira-28-11-2024-visp/
2024-12-04,MoneyTimes,btg,"Day Trade: Petrobras (PETR4), BTG Pactual (BPAC11) e mais 3 ações para comprar nesta quarta (4)","A Ágora e o Pagbank divulgaram suas recomendações de compra em day trade para esta quarta-feira (4). LEIA MAIS: Hora de comprar boas pagadoras de dividendos é agora, diz analista; veja as recomendações As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Confira aqui as recomendações […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petrobras-petr4-btg-pactual-bapc11-acoes-quata-feira-04-12-2024-visp/
2024-12-04,MoneyTimes,safra,Petrobras (PETR4): Safra eleva preço-alvo em R$ 14 e calcula dividendos; veja novo potencial,"A Petrobras (PETR4), um dos destaques de 2024, ganhou a preferência de mais um banco. O Safra elevou o preço-alvo de R$ 34 para R$ 48, potencial de alta de 22% em relação à publicação do relatório, enquanto a recomendação passou de neutra para compra. Segundo os analistas, além do potencial de alta, os dividendos […]",Positive,eleva preço-alvo,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-safra-eleva-preco-alvo-em-r-14-veja-novo-potencial-rnda/
2024-12-10,MoneyTimes,empiricus,Day Trade: Petrobras (PETR4) e mais 5 ações para comprar nesta terça-feira (10),"A Ágora e o Pagbank divulgaram suas recomendações de compra em day trade para esta terça-feira (10). LEIA MAIS: Investidor surfa 800% de alta em 5 dias com criptomoeda recomendada pela Empiricus: “ganhei a grana da minha vida” As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petrobras-petr4-gerdeu-ggbr4-acoes-terca-feira-10-12-2024-visp/
2025-01-02,MoneyTimes,analistas,Day Trade: Petrobras (PETR4) e mais 3 ações para comprar nesta quinta-feira (2),"A Ágora e o Pagbank divulgaram suas recomendações de compra em day trade para esta quinta-feira (2). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. LEIA TAMBÉM: Robô que busca até R$ 12 mil de renda extra por mês é relançado pela Empiricus Research Confira […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-petrobras-petr4-e-mais-3-acoes-para-comprar-nesta-quinta-feira-2-1-2025-grds/
2025-01-14,MoneyTimes,goldman sachs,Dividendos da Petrobras (PETR4) estão em risco com aumento da defasagem de preços?,"A defasagem de preços da Petrobras (PETR4) pode não afetar significativamente os dividendos e os resultados globais da empresa no curto prazo, disse o Goldman Sachs, que segue recomendando a compra das ações – a um preço-alvo de R$ 45,10, potencial alta de 22%. Para o banco, as perdas nas operações de refino e venda […]",Positive,recomendando a compra,Negative,-0.8475193977355957,False,https://www.moneytimes.com.br/dividendos-da-petrobras-petr4-estao-em-risco-com-aumento-da-defasagem-de-precos-kda/
2025-01-24,Poder360,santander,Santander revisa projeção para petróleo e vê Petrobras como “top pick”,"Cotação do Brent deve ser de US$ 77,5 o barril no 1º trimestre; o banco cita a robustez do fluxo de caixa e dos rendimentos de dividendos da estatal",Positive,top pick,Neutral,0.0,False,https://www.poder360.com.br/poder-economia/santander-revisa-projecao-para-petroleo-e-ve-petrobras-como-top-pick/
2025-01-29,InfoMoney,santander,Petrobras fará reajuste agora ou adiará decisão? Como anúncio pode afetar estatal,"Santander vê reajuste positivo para a estatal, melhorando a confiança dos investidores sobre a governança",Positive,positivo para a estatal,Negative,-0.815934956073761,False,https://www.infomoney.com.br/mercados/petrobras-reajuste-iminente-do-diesel-no-radar-como-pode-afetar-a-estatal/
2025-02-21,MoneyTimes,analistas,"Day Trade: Telefônica (VIVT3), Petrobras (PETR4) e mais 3 ações para comprar nesta sexta (21)","A Ágora e o Pagbank divulgaram suas recomendações de compra em day trade para esta sexta-feira (21). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Confira aqui as recomendações para as vendas do dia. Veja o que comprar Ágora Empresa Ticker Entrada (R$) 1º alvo […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-telefonica-vivo-vivt3-petrobras-petr4-acoes-sexta-feira-21-02-2025-visp/
2025-02-25,MoneyTimes,analistas,"Day Trade: BB Seguridade (BBSE3), Petrobras (PETR4) e mais 2 ações para comprar nesta terça (25)","A Ágora e o Pagbank divulgaram suas recomendações de compra em day trade para esta terça-feira (25). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Confira aqui as recomendações para as vendas do dia. Veja o que comprar Ágora Empresa Ticker Entrada (R$) 1º alvo […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-bb-seguridade-bbse3-petrobras-petr4-acoes-terca-feira-25-02-2025-visp/
2025-02-27,MoneyTimes,analistas,Investidores se preparam para banho de sangue da Petrobras; o que esperar do Ibovespa nesta quinta (27),"O resultado da Petrobras (PETR4) decepcionou o mercado. A empresa reportou prejuízo líquido de R$ 17 bilhões no quarto trimestre (4T24), número abaixo da projeção de ganhos de R$ 20,9 bilhões, feita por analistas em consenso reunido pela Bloomberg. Segundo a empresa, o resultado reflete, principalmente, o impacto da desvalorização cambial e o aumento das provisões, sem efeito […]",Negative,decepcion,Neutral,0.0,False,https://www.moneytimes.com.br/investidores-se-preparam-para-banho-de-sangue-da-petrobras-o-que-esperar-do-ibovespa-nesta-quinta-27-jals/
2025-02-28,MoneyTimes,analistas,"Day Trade: Petrobras (PETR4), CCR (CCRO3) e mais 2 ações para comprar nesta sexta (28)","A Ágora e o Pagbank divulgaram suas recomendações de compra em day trade para esta sexta-feira (28). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Confira aqui as recomendações para as vendas do dia. Veja o que comprar Ágora Empresa Ticker Entrada (R$) 1º alvo […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petrobras-petr4-ccr-ccro3-acoes-sexta-feira-28-02-2025-visp/
2025-03-10,Exame,btg,"É hora de comprar Petrobras (PETR4), diz BTG: “Queda recente foi exagerada”","Investimento acima do esperado em 2024 foi ponto fora da curva e não deveria despertar traumas do passado, aponta o banco, que vê potencial de alta de mais de 50% para os papéis",Positive,acima do esperado,Negative,-0.5389089584350586,False,https://exame.com/invest/onde-investir/e-hora-de-comprar-petrobras-petr4/
2025-03-10,MoneyTimes,btg,"Por que a Petrobras (PETR4), que cai 10% desde o balanço, segue como ‘compra’, segundo o BTG","O BTG Pactual reiterou a recomendação de compra para as ações da Petrobras (PETR4), com preço-alvo de R$ 58. A avaliação é feita em um momento em que os papéis da estatal acumulam baixa de cerca de 10% desde a divulgação do balanço do quarto trimestre. No mês passado, a Petrobras surpreendeu o mercado ao […]",Positive,recomendação de compra,Negative,-0.7859953045845032,False,https://www.moneytimes.com.br/petrobras-petr4-que-cai-10-desde-o-balanco-segue-compra-diz-btg-kda/
2025-03-17,MoneyTimes,analistas,"Day Trade: Petrobras (PETR4), Vale (VALE3) e mais 5 ações para comprar nesta segunda (17)","A Ágora e o Pagbank divulgaram suas recomendações de compra em day trade para esta segunda-feira (17). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Confira aqui as recomendações para as vendas do dia. Veja o que comprar Ágora Empresa Ticker Entrada (R$) 1º alvo […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petrobras-petr4-vale-vale3-acoes-segunda-feira-17-03-2025-visp/
2025-03-19,MoneyTimes,analistas,"Day Trade: Petrobras (PETR4) e outras ações para vender hoje (19) e buscar retornos de até 3,08%","A Ágora e o Pagbank divulgaram suas recomendações de venda em day trade para esta quarta-feira (19). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Confira aqui as recomendações para as compras do dia. As ações indicadas para venda Ágora Empresa Ticker Entrada (R$) […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-vender-petrobras-petr4-itau-itub4-acoes-quarta-feira-19-03-2025-visp/
2025-03-24,InfoMoney,ubs,"Petrobras: UBS BB reduz preço-alvo, mas reitera compra: “menos óbvio, mas gostamos”",Recomendação de compra reiterada ocorre por dividendos e crescimento,Positive,recomendação de compra,Neutral,0.0,False,https://www.infomoney.com.br/mercados/petrobras-ubs-bb-reduz-preco-alvo-mas-reitera-compra-menos-obvio-mas-gostamos/
2025-03-24,MoneyTimes,analistas,"Day Trade: Petrobras (PETR4), B3 (B3SA3) e mais 3 ações para comprar nesta segunda (24)","A Ágora e o Pagbank divulgaram suas recomendações de compra em day trade para esta segunda-feira (24). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Confira aqui as recomendações para as vendas do dia Veja o que comprar Ágora Empresa Ticker Entrada (R$) 1º alvo […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petrobras-petr4-b3-b3as3-acoes-segunda-feira-24-03-2025-visp/
2025-03-24,MoneyTimes,ubs,Petrobras (PETR4): UBS BB calcula dividendos e diz se ainda vale comprar papel,"O UBS BB reiterou sua recomendação de compra para as ações da Petrobras (PETR4), mesmo reconhecendo que a tese oferece mais risco atualmente. Para o banco, dividendos e crescimento justificam a classificação e otimismo com a petrolífera. Em um momento de incerteza macroeconômica e com poucos outros bons nomes de commodities no Brasil, a Petrobras […]",Positive,recomendação de compra,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-ubs-bb-calcula-dividendos-e-diz-se-ainda-vale-comprar-papel-lmrs/
2025-03-25,MoneyTimes,itaú bba,Combustíveis: Itaú BBA aponta menor defasagem da Petrobras (PETR4) após anúncio de Trump,"O Itaú BBA disse em balanço semanal sobre o preço dos combustíveis que vê uma pressão sobre os preços do petróleo no mercado internacional, após o anúncio de que o presidente dos Estados Unidos (EUA), Donald Trump, pretende taxar os países que comprem a commodity da Venezuela. Com isso, o diesel comercializado pela Petrobras (PETR4) passou […]",Negative,vê uma pressão,Negative,-0.787065863609314,True,https://www.moneytimes.com.br/combustiveis-itau-bba-aponta-menor-defasagem-internacional-para-diesel-e-gasolina-comercializados-pela-petrobras-petr4-apos-anuncio-de-trump-grds/
2025-03-27,MoneyTimes,santander,Petrobras (PETR4): A expectativa do Santander para o 1T25 e o pagamento de dividendos no ano,"A Petrobras (PETR4) deve apresentar resultados sequencialmente melhores no primeiro trimestre de 2025, tendo em vista um provável aumento na produção doméstica de petróleo no período, considerando a base trimestral, disse o Santander. O banco segue com recomendação outperform para o papel, a um preço-alvo de R$ 51 – hoje o papel é negociado na […]",Positive,outperform,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-a-projecao-do-santander-para-o-1t25-e-pagamento-de-dividendos-no-ano-kda/
2025-03-31,MoneyTimes,btg,"JBS (JBSS3), Eletrobras (ELET3) e Bradesco (BBDC4): Quem foi bem e quem foi mal no 4T24, segundo o BTG Pactual","Depois de dois meses de resultados corporativos, a temporada de balanços do quarto trimestre de 2024 (4T24) chegou ao fim e o saldo geral foi positivo, na avaliação do BTG Pactual — com poucas surpresas.  Para o banco, todos os setores apresentaram crescimento na base anual.  “À primeira vista, os resultados (excluindo Petrobras e Vale) […]",Positive,foi positiv,Neutral,0.0,False,https://www.moneytimes.com.br/jbs-jbss3-eletrobras-elet3-e-bradesco-bbdc4-quem-foi-bem-e-quem-foi-mal-no-4t24-segundo-o-btg-pactual-lils/
2025-04-08,MoneyTimes,analistas,"Day Trade: Petrobras (PETR4), Caixa Seguridade (CXSE3) e outras ações para vender hoje (8) e buscar retornos de até 3,05%","A Ágora e o Pagbank divulgaram suas recomendações de venda em day trade para esta terça-feira (8). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Confira aqui as recomendações para as compras do dia As ações indicadas para venda Ágora Empresa Ticker Entrada (R$) […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-petrobras-petr4-caixa-seguridade-cxse3-e-outras-acoes-para-vender-hoje-8-4-25-e-buscar-retornos-de-ate-305-grds/
